1,334,99.97897339,455,100.0182343,527,99.94750977,665,99.98506927,234,99.9406662,281,99.98833466,98,99.92356873,275,99.96245575,90,99.92429352,118,99.95847321,550,99.9284668,591,99.96842957,706,99.91207886,763,99.94206238,481,99.98430634,529,100.0235748,323,99.96485138,411,100.0022964,42,99.96833038,18,100.0116653,953,99.93804169,1090,99.97003174,445,99.95362091,297,99.98464203,129,99.92864227,187,99.96587372,184,99.91655731,157,99.95414734,248,99.92350769,318,99.9516449,186,99.91757965,239,99.9484024,213,99.89291382,361,99.93215942,175,99.93406677,263,99.97440338,318,99.90856934,326,99.94552612,236,99.88461304,248,99.92463684,245,99.85289764,267,99.88171387,247,99.82801056,213,99.85730743,212,99.82884216,207,99.85993958,346,99.83072662,364,99.87319946,462,99.87837982,586,99.91191864,635,99.93920135,663,99.97485352,618,99.92229462,569,99.95642853,705,99.89360809,591,99.94036102,326,99.91596985,299,99.95446014,404,99.8800354,286,99.91629028
1,2513,100.0012131,2540,100.0090179,1519,100.0016098,1972,100.0134583,1351,100.0111923,1406,100.0222015,1969,100.0294647,2215,100.0432663,3378,99.99817657,3079,100.015419,2028,99.96079254,1585,99.97129059,1781,99.98789215,1568,99.99913788,810,100.017662,989,100.03405,2545,100.0412827,3213,100.0514374,2340,100.0704498,2031,100.0826645,1900,100.0933762,5475,100.1174088,1573,100.0954285,1500,100.1050873,3769,100.1133423,26543,100.1234589,950,100.1255798,1188,100.1363297,1330,100.1222992,1742,100.1311264,3050,100.1352921,1687,100.1445541,1511,100.14534,1675,100.1554642,2167,100.1495895,1365,100.160965,3261,100.1527405,3207,100.1593628,1816,100.1324844,1685,100.1408386,1492,100.1347504,939,100.1439438,6621,100.124527,2003,100.1381683,5748,100.140152,4272,100.1531296,2661,100.1478882,2792,100.1528015,3245,100.15168,3142,100.1703491,1607,100.1418915,1459,100.1559525,4316,100.1504669,2027,100.1586533,3521,100.159935,4395,100.1687851,3956,100.176445,2990,100.1893005,4508,100.1979599,6470,100.210434
0,183,99.95667267,124,100.0646439,317,99.90179443,477,100.0002136,103,99.9730835,139,100.0990601,125,100.0501099,131,100.1415024,230,99.99766541,221,100.1209335,110,100.0168457,92,100.1377792,206,100.1812668,110,100.2888107,477,100.1669693,371,100.3089523,621,99.93462372,485,100.0741577,259,99.94714355,166,100.1032104,429,99.79666901,283,99.95883942,235,99.75799561,344,99.87220764,215,99.58784485,219,99.74301147,125,99.60153198,171,99.78048706,44,99.63776398,73,99.73246765,197,99.67566681,193,99.77274323,209,99.75583649,157,99.8807373,323,99.86869812,226,100.0172272,169,100.0454865,112,100.1237259,493,100.1485825,418,100.282135,221,100.2987137,280,100.4263687,196,100.136673,152,100.2471695,356,100.2263031,363,100.3080368,438,100.1860809,412,100.2423096,396,100.161499,444,100.2230911,181,100.0903168,261,100.1963425,93,100.1720276,139,100.3350525,214,100.0268555,438,100.1461334,128,100.0631485,274,100.1394653,701,100.0796738,344,100.0635834
1,205,99.93847656,232,100.0317612,104,99.88100433,95,99.97364807,68,99.91778564,82,100.0456696,15,99.99321747,10,100.0787048,191,99.97702026,266,100.0442276,134,99.89549255,147,99.98970795,115,99.8584671,157,99.99286652,147,99.87690735,205,99.9984436,113,99.88729858,128,99.97307587,156,99.83777618,227,99.9664917,82,99.80754852,97,99.89766693,67,99.78481293,58,99.86711121,66,99.79049683,94,99.90804291,157,99.76158142,164,99.88788605,12,99.76931763,10,99.87244415,191,99.69887543,203,99.820755,88,99.66415405,114,99.79217529,237,99.56620789,205,99.6703949,141,99.47180176,229,99.61203003,187,99.51531219,225,99.61242676,213,99.52000427,165,99.67922974,334,99.39855957,222,99.5058136,97,99.4065094,92,99.52831268,244,99.58557892,234,99.67299652,195,99.60623932,208,99.68979645,81,99.70222473,81,99.79000854,81,99.75901794,94,99.84120941,165,99.66212463,190,99.75025177,136,99.65697479,219,99.72176361,103,99.60457611,134,99.71565247
0,81,99.98764038,122,100.0187073,41,99.97045898,99,100.0263824,50,99.97955322,127,100.0305939,77,100.0230026,73,100.0436401,46,100.0015182,155,100.0444031,35,99.95059204,44,100.0035019,50,99.99243927,47,100.011467,49,99.94298553,74,100.0017014,170,99.9397049,137,99.9786911,38,99.9270401,60,99.95915985,13,99.90575409,23,99.94368744,179,99.92134094,235,99.95283508,54,99.94813538,117,100.0065231,79,99.95896912,76,100.0018387,199,99.98715973,174,100.0083694,172,99.96442413,121,100.0010986,18,99.95410156,27,99.99299622,11,99.96499634,15,99.99299622,119,99.88933563,133,99.96446991,103,99.92243958,104,99.94695282,69,99.90938568,70,99.9391861,123,99.929245,114,99.9545517,88,99.97119904,94,100.0022354,88,99.97310638,60,100.0009308,99,99.9799881,94,100.0023804,72,100.0066147,108,100.0331879,13,99.98330688,29,100.0287323,27,100.0163345,31,100.0350037,106,100.0216675,158,100.0464401,52,99.97576141,60,100.0231018
1,300,99.99741364,520,100.0427704,83,100.0068359,344,100.0497742,123,100.0138397,606,100.0484314,136,100.0229874,435,100.0497284,430,100.0375061,318,100.0698776,276,100.0760345,280,100.1054535,21,100.0298691,10,100.0696869,670,100.0666275,449,100.1107483,154,100.1225662,458,100.1484985,663,100.1715546,283,100.1937943,252,100.1445084,225,100.1749878,171,100.1123047,272,100.1450806,168,100.0801163,446,100.1188354,353,100.0599823,280,100.0886688,103,100.105835,127,100.1287918,97,100.0912399,103,100.1176224,23,100.0895996,17,100.1095047,105,100.1023026,65,100.1180878,349,100.0810394,421,100.1069565,278,100.0845871,291,100.109436,31,100.0748215,70,100.1015396,11,100.0895996,8,100.1095047,586,100.1282272,685,100.1542435,243,100.1431046,249,100.1742783,330,100.1905975,366,100.2233124,7,100.1834564,16,100.2090607,11,100.1873398,25,100.2090607,86,100.168541,104,100.1985321,19,100.1619034,31,100.1891479,306,100.0952606,496,100.125885
0,3053,99.99848938,3487,100.015007,3781,99.95266724,2276,99.98452759,670,99.95661926,859,99.98505402,2122,99.9455719,2062,99.97434235,2134,99.95541382,921,99.983284,1790,99.97682953,2298,100.0077744,1089,99.95423889,958,99.98166656,2561,99.96030426,1587,99.99976349,2710,100.0174103,1434,100.0386887,4114,100.0133591,4292,100.0402985,1231,99.98387146,2177,100.0132217,1252,99.97857666,3816,100.0094528,2036,99.96710968,6400,99.99434662,2685,99.96955872,1121,99.99033356,4066,100.0005341,3785,100.0221329,3566,100.0675354,2386,100.0987625,761,100.1326523,1378,100.1546326,423,100.125618,219,100.1449432,3024,100.1225128,3031,100.1478882,681,100.1333618,466,100.1560135,2038,100.1397705,2416,100.1706161,1112,100.153038,1508,100.1945648,1421,100.1670151,2384,100.2006531,236,100.1642685,204,100.1835938,1903,100.183403,2335,100.204483,1087,100.2102966,390,100.2409744,2500,100.2119293,1967,100.2427979,1457,100.2458267,1209,100.2744522,2003,100.2736206,3146,100.2945175,4950,100.3238297,3448,100.3536758
1,530,99.98748016,445,100.009613,83,99.99145508,223,100.0082016,297,99.98987579,314,100.0069427,442,99.98749542,763,100.007515,745,99.94460297,442,99.96105194,389,99.94883728,262,99.96675873,580,99.95278931,286,99.9758606,309,99.94032288,543,99.96504974,321,99.94599152,368,99.97133636,164,99.94778442,94,99.96917725,257,99.94069672,229,99.95813751,142,99.93270874,137,99.94631195,775,99.94415283,391,99.97170258,659,99.93687439,261,99.96277618,262,99.94894409,358,99.96759796,252,99.94931793,261,99.96621704,444,99.95804596,199,99.96644592,902,99.97460938,559,99.99649811,290,99.97696686,256,100.0029297,812,99.97732544,374,100.0001831,197,99.99165344,163,100.0093002,393,100.0143967,300,100.0366898,210,100.0085907,236,100.0248642,731,100.0261307,453,100.0493774,487,100.0195999,398,100.0448761,444,100.0244751,270,100.0471573,290,100.009758,302,100.028801,273,100.0064545,222,100.0306473,105,100.0241013,71,100.0395889,99,100.0125351,171,100.0329895
1,594,99.98349762,841,100.0129929,457,99.9622879,626,99.98618317,2578,99.97166443,1820,100.0037308,2150,99.92952728,2438,99.95980072,2643,99.89904785,2836,99.93268585,2982,99.92617798,1187,99.97518921,2152,100.0215378,2295,100.0554352,2826,100.1025391,2164,100.1342392,2757,100.1674576,2577,100.2005615,2807,100.1813965,2967,100.2130127,1919,100.1510544,2274,100.1831665,2467,100.1332474,2239,100.1676254,1135,100.147728,1202,100.1811447,864,100.1690598,1338,100.1988144,836,100.1999054,652,100.2293167,427,100.1925354,625,100.2192764,647,100.192009,1175,100.2250824,1560,100.1859055,1946,100.2276459,2547,100.1345978,2117,100.1676254,1256,100.0790863,722,100.1104584,1344,100.0499725,1456,100.081543,2706,100.0472183,2041,100.0814896,726,100.0422134,764,100.0733948,2126,100.039711,1442,100.070816,1314,100.0350571,1529,100.0696335,1587,100.1027222,1161,100.1362915,1194,100.1206207,1235,100.1572647,497,100.0979156,451,100.1298981,1443,100.0899048,1588,100.1240005,588,100.1324234,803,100.1556778
0,667,99.9955368,1200,100.0080414,1051,99.99626923,1265,100.0047913,945,100.0002899,435,100.0076599,606,100,186,100.0054169,1119,100.0002823,303,100.0094223,159,100.0016708,135,100.0108414,713,100.0096664,259,100.0179291,691,100.0118408,637,100.0209351,468,99.9981842,1561,100.0089722,373,99.99751282,300,100.0051651,273,100.0052414,504,100.0128174,586,99.99629211,1004,100.0118332,749,99.99556732,328,100.0041656,1070,99.99445343,1466,100.0032043,1106,99.99121094,1293,99.99868774,1571,99.9861908,2241,99.99324036,90,99.96724701,203,99.97290802,1036,99.97600555,628,99.98834991,932,99.98991394,431,100.0037308,767,100.0071182,9500,100.0313187,1403,100.0352707,11725,100.0510254,935,100.0249252,5838,100.0327759,686,100.0159836,6460,100.0321045,1016,100.0165482,11501,100.0322342,722,100.0193558,5777,100.0316849,1019,100.0251617,12825,100.0324402,1193,100.0238953,4775,100.0324173,1623,100.0232391,7487,100.0318527,2205,100.0353622,4126,100.0363693,914,100.061058,984,100.0712585
